Rd1531	OUT#3	OUT#8650	60.36,-3.1 	60.36,1.55
Rd1532	OUT#8651	OUT#8652	64.68,-10.15 	64.68,-14.8
Rd1533	OUT#8652	OUT#8653	64.68,-14.8 	64.68,-20.1495
Rd1540	OUT#8653	OUT#3	63.24,-20.1495 	63.24,-15.58
Rd1542	OUT#3	OUT#8662	63.24,-14.8 	63.24,-10.15
Rd1543	OUT#8653	OUT#3	61.8,-20.1495 	61.8,-15.58
Rd1545	OUT#3	OUT#8665	61.8,-14.8 	61.8,-10.15
Rd1546	OUT#8653	OUT#3	60.36,-20.1495 	60.36,-15.58
Rd1548	OUT#3	OUT#8668	60.36,-14.8 	60.36,-10.15
Rd1558	VDDHV#177	VDDHV#8290	63.96,-3.1 	63.96,-7.75
Rd1559	VDDHV#177	VDDHV#8291	62.52,2.25 	62.52,-3.1
Rd1560	VDDHV#8291	VDDHV#8292	62.52,-3.1 	62.52,-7.75
Rd1563	VDDHV#177	VDDHV#8295	61.08,-3.1 	61.08,-7.75
Rd1575	VDDHV#177	VDDHV#8308	63.96,-14.8 	63.96,-19.45
Rd1576	VDDHV#177	VDDHV#8309	62.52,-9.4495 	62.52,-14.8
Rd1577	VDDHV#8309	VDDHV#8310	62.52,-14.8 	62.52,-19.45
Rd1580	VDDHV#177	VDDHV#8313	61.08,-14.8 	61.08,-19.45
Rd1583	OUT#8669	OUT#3	70.72,1.55 	70.72,-3.1
Rd1585	OUT#3	OUT#8672	70.72,-3.88 	70.72,-8.4495
Rd1592	OUT#8672	OUT#3	69.28,-8.4495 	69.28,-3.88
Rd1594	OUT#3	OUT#8681	69.28,-3.1 	69.28,1.55
Rd1595	OUT#8672	OUT#3	67.84,-8.4495 	67.84,-3.88
Rd1597	OUT#3	OUT#8684	67.84,-3.1 	67.84,1.55
Rd1598	OUT#8672	OUT#3	66.4,-8.4495 	66.4,-3.88
Rd1600	OUT#3	OUT#8687	66.4,-3.1 	66.4,1.55
Rd1601	OUT#8688	OUT#3	70.72,-10.15 	70.72,-14.8
Rd1603	OUT#3	OUT#8691	70.72,-15.58 	70.72,-20.1495
Rd1610	OUT#8691	OUT#3	69.28,-20.1495 	69.28,-15.58
Rd1612	OUT#3	OUT#8700	69.28,-14.8 	69.28,-10.15
Rd1613	OUT#8691	OUT#3	67.84,-20.1495 	67.84,-15.58
Rd1615	OUT#3	OUT#8703	67.84,-14.8 	67.84,-10.15
Rd1616	OUT#8691	OUT#3	66.4,-20.1495 	66.4,-15.58
Rd1618	OUT#3	OUT#8706	66.4,-14.8 	66.4,-10.15
Rd1628	VDDHV#177	VDDHV#8326	70,-3.1 	70,-7.75
Rd1631	VDDHV#177	VDDHV#8329	68.56,-3.1 	68.56,-7.75
Rd1634	VDDHV#177	VDDHV#8332	67.12,-3.1 	67.12,-7.75
Rd1646	VDDHV#177	VDDHV#8345	70,-14.8 	70,-19.45
Rd1649	VDDHV#177	VDDHV#8348	68.56,-14.8 	68.56,-19.45
Rd1652	VDDHV#177	VDDHV#8351	67.12,-14.8 	67.12,-19.45
Rd1655	GNDHV#2349	GNDHV#523	73.785,73.61 	69.135,73.61
Rd1662	GNDHV#523	GNDHV#2357	69.135,72.17 	73.785,72.17
Rd1665	GNDHV#523	GNDHV#2360	69.135,70.73 	73.785,70.73
Rd1669	GNDHV#523	GNDHV#2364	69.135,69.29 	73.785,69.29
Rd1670	GNDHV#2365	GNDHV#525	73.785,67.57 	69.135,67.57
Rd1677	GNDHV#525	GNDHV#2373	69.135,66.13 	73.785,66.13
Rd1680	GNDHV#525	GNDHV#2376	69.135,64.69 	73.785,64.69
Rd1684	GNDHV#525	GNDHV#2380	69.135,63.25 	73.785,63.25
Rd1685	GNDHV#2381	GNDHV#527	73.785,61.53 	69.135,61.53
Rd1692	GNDHV#527	GNDHV#2389	69.135,60.09 	73.785,60.09
Rd1695	GNDHV#527	GNDHV#2392	69.135,58.65 	73.785,58.65
Rd1699	GNDHV#527	GNDHV#2396	69.135,57.21 	73.785,57.21
Rd1700	GNDHV#2397	GNDHV#529	73.785,55.49 	69.135,55.49
Rd1707	GNDHV#529	GNDHV#2405	69.135,54.05 	73.785,54.05
Rd1710	GNDHV#529	GNDHV#2408	69.135,52.61 	73.785,52.61
Rd1714	GNDHV#529	GNDHV#2412	69.135,51.17 	73.785,51.17
Rd1715	GNDHV#2413	GNDHV#531	73.785,49.45 	69.135,49.45
Rd1722	GNDHV#531	GNDHV#2421	69.135,48.01 	73.785,48.01
Rd1725	GNDHV#531	GNDHV#2424	69.135,46.57 	73.785,46.57
Rd1729	GNDHV#531	GNDHV#2428	69.135,45.13 	73.785,45.13
Rd1730	GNDHV#2429	GNDHV#533	73.785,43.41 	69.135,43.41
Rd1737	GNDHV#533	GNDHV#2437	69.135,41.97 	73.785,41.97
Rd1740	GNDHV#533	GNDHV#2440	69.135,40.53 	73.785,40.53
Rd1744	GNDHV#533	GNDHV#2444	69.135,39.09 	73.785,39.09
Rd1745	GNDHV#2445	GNDHV#535	73.785,37.37 	69.135,37.37
Rd1752	GNDHV#535	GNDHV#2453	69.135,35.93 	73.785,35.93
Rd1755	GNDHV#535	GNDHV#2456	69.135,34.49 	73.785,34.49
Rd1759	GNDHV#535	GNDHV#2460	69.135,33.05 	73.785,33.05
Rd1760	GNDHV#2461	GNDHV#537	73.785,31.33 	69.135,31.33
Rd1767	GNDHV#537	GNDHV#2469	69.135,29.89 	73.785,29.89
Rd1770	GNDHV#537	GNDHV#2472	69.135,28.45 	73.785,28.45
Rd1774	GNDHV#537	GNDHV#2476	69.135,27.01 	73.785,27.01
Rd1775	GNDHV#2477	GNDHV#539	73.785,25.29 	69.135,25.29
Rd1782	GNDHV#539	GNDHV#2485	69.135,23.85 	73.785,23.85
Rd1785	GNDHV#539	GNDHV#2488	69.135,22.41 	73.785,22.41
Rd1789	GNDHV#539	GNDHV#2492	69.135,20.97 	73.785,20.97
Rd1790	GNDHV#2493	GNDHV#204	73.785,19.25 	69.135,19.25
Rd1797	GNDHV#204	GNDHV#2501	69.135,17.81 	73.785,17.81
Rd1800	GNDHV#204	GNDHV#2504	69.135,16.37 	73.785,16.37
Rd1804	GNDHV#204	GNDHV#2508	69.135,14.93 	73.785,14.93
Rd1805	GATEN#2371	GATEN#202	64.485,74.33 	69.135,74.33
Rd1812	GATEN#202	GATEN#2379	69.135,72.89 	64.485,72.89
Rd1815	GATEN#202	GATEN#2382	69.135,71.45 	64.485,71.45
Rd1819	GATEN#202	GATEN#2386	69.135,70.01 	64.485,70.01
Rd1820	GATEN#2387	GATEN#403	64.485,68.29 	69.135,68.29
Rd1827	GATEN#403	GATEN#2395	69.135,66.85 	64.485,66.85
Rd1830	GATEN#403	GATEN#2398	69.135,65.41 	64.485,65.41
Rd1834	GATEN#403	GATEN#2402	69.135,63.97 	64.485,63.97
Rd1835	GATEN#2403	GATEN#411	64.485,62.25 	69.135,62.25
Rd1842	GATEN#411	GATEN#2411	69.135,60.81 	64.485,60.81
Rd1845	GATEN#411	GATEN#2414	69.135,59.37 	64.485,59.37
Rd1849	GATEN#411	GATEN#2418	69.135,57.93 	64.485,57.93
Rd1850	GATEN#2419	GATEN#419	64.485,56.21 	69.135,56.21
Rd1857	GATEN#419	GATEN#2427	69.135,54.77 	64.485,54.77
Rd1860	GATEN#419	GATEN#2430	69.135,53.33 	64.485,53.33
Rd1864	GATEN#419	GATEN#2434	69.135,51.89 	64.485,51.89
Rd1865	GATEN#2435	GATEN#427	64.485,50.17 	69.135,50.17
Rd1872	GATEN#427	GATEN#2443	69.135,48.73 	64.485,48.73
Rd1875	GATEN#427	GATEN#2446	69.135,47.29 	64.485,47.29
Rd1879	GATEN#427	GATEN#2450	69.135,45.85 	64.485,45.85
Rd1880	GATEN#2451	GATEN#435	64.485,44.13 	69.135,44.13
Rd1887	GATEN#435	GATEN#2459	69.135,42.69 	64.485,42.69
Rd1890	GATEN#435	GATEN#2462	69.135,41.25 	64.485,41.25
Rd1894	GATEN#435	GATEN#2466	69.135,39.81 	64.485,39.81
Rd1895	GATEN#2467	GATEN#443	64.485,38.09 	69.135,38.09
Rd1902	GATEN#443	GATEN#2475	69.135,36.65 	64.485,36.65
Rd1905	GATEN#443	GATEN#2478	69.135,35.21 	64.485,35.21
Rd1909	GATEN#443	GATEN#2482	69.135,33.77 	64.485,33.77
Rd1910	GATEN#2483	GATEN#451	64.485,32.05 	69.135,32.05
Rd1917	GATEN#451	GATEN#2491	69.135,30.61 	64.485,30.61
Rd1920	GATEN#451	GATEN#2494	69.135,29.17 	64.485,29.17
Rd1924	GATEN#451	GATEN#2498	69.135,27.73 	64.485,27.73
Rd1925	GATEN#2499	GATEN#459	64.485,26.01 	69.135,26.01
Rd1932	GATEN#459	GATEN#2507	69.135,24.57 	64.485,24.57
Rd1935	GATEN#459	GATEN#2510	69.135,23.13 	64.485,23.13
Rd1939	GATEN#459	GATEN#2514	69.135,21.69 	64.485,21.69
Rd1940	GATEN#2515	GATEN#274	64.485,19.97 	69.135,19.97
Rd1947	GATEN#274	GATEN#2523	69.135,18.53 	64.485,18.53
Rd1950	GATEN#274	GATEN#2526	69.135,17.09 	64.485,17.09
Rd1954	GATEN#274	GATEN#2530	69.135,15.65 	64.485,15.65
Rd1955	OUT#8707	OUT#3	76.76,1.55 	76.76,-3.1
Rd1957	OUT#3	OUT#8710	76.76,-3.88 	76.76,-8.4495
Rd1964	OUT#8710	OUT#8717	75.32,-8.4495 	75.32,-3.1
Rd1965	OUT#8717	OUT#8718	75.32,-3.1 	75.32,1.55
Rd1966	OUT#8710	OUT#3	73.88,-8.4495 	73.88,-3.88
Rd1968	OUT#3	OUT#8721	73.88,-3.1 	73.88,1.55
Rd1969	OUT#8710	OUT#3	72.44,-8.4495 	72.44,-3.88
Rd1971	OUT#3	OUT#8724	72.44,-3.1 	72.44,1.55
Rd1972	OUT#8725	OUT#3	76.76,-10.15 	76.76,-14.8
Rd1974	OUT#3	OUT#8728	76.76,-15.58 	76.76,-20.1495
Rd1981	OUT#8728	OUT#8735	75.32,-20.1495 	75.32,-14.8
Rd1982	OUT#8735	OUT#8736	75.32,-14.8 	75.32,-10.15
Rd1983	OUT#8728	OUT#3	73.88,-20.1495 	73.88,-15.58
Rd1985	OUT#3	OUT#8739	73.88,-14.8 	73.88,-10.15
Rd1986	OUT#8728	OUT#3	72.44,-20.1495 	72.44,-15.58
Rd1988	OUT#3	OUT#8742	72.44,-14.8 	72.44,-10.15
Rd1998	VDDHV#177	VDDHV#8364	76.04,-3.1 	76.04,-7.75
Rd2001	VDDHV#177	VDDHV#8367	74.6,-3.1 	74.6,-7.75
Rd2004	VDDHV#177	VDDHV#8370	73.16,-3.1 	73.16,-7.75
Rd2016	VDDHV#177	VDDHV#8383	76.04,-14.8 	76.04,-19.45
Rd2019	VDDHV#177	VDDHV#8386	74.6,-14.8 	74.6,-19.45
Rd2022	VDDHV#177	VDDHV#8389	73.16,-14.8 	73.16,-19.45
Rd2025	OUT#8743	OUT#3	82.8,1.55 	82.8,-3.1
Rd2027	OUT#3	OUT#8746	82.8,-3.88 	82.8,-8.4495
Rd2034	OUT#8746	OUT#3	81.36,-8.4495 	81.36,-3.88
Rd2036	OUT#3	OUT#8755	81.36,-3.1 	81.36,1.55
Rd2037	OUT#8746	OUT#3	79.92,-8.4495 	79.92,-3.88
Rd2039	OUT#3	OUT#8758	79.92,-3.1 	79.92,1.55
Rd2040	OUT#8746	OUT#3	78.48,-8.4495 	78.48,-3.88
Rd2042	OUT#3	OUT#8761	78.48,-3.1 	78.48,1.55
Rd2043	OUT#8762	OUT#3	82.8,-10.15 	82.8,-14.8
Rd2045	OUT#3	OUT#8765	82.8,-15.58 	82.8,-20.1495
Rd2052	OUT#8765	OUT#3	81.36,-20.1495 	81.36,-15.58
Rd2054	OUT#3	OUT#8774	81.36,-14.8 	81.36,-10.15
Rd2055	OUT#8765	OUT#3	79.92,-20.1495 	79.92,-15.58
Rd2057	OUT#3	OUT#8777	79.92,-14.8 	79.92,-10.15
Rd2058	OUT#8765	OUT#3	78.48,-20.1495 	78.48,-15.58
Rd2060	OUT#3	OUT#8780	78.48,-14.8 	78.48,-10.15
Rd2070	VDDHV#177	VDDHV#8402	82.08,-3.1 	82.08,-7.75
Rd2073	VDDHV#177	VDDHV#8405	80.64,-3.1 	80.64,-7.75
Rd2076	VDDHV#177	VDDHV#8408	79.2,-3.1 	79.2,-7.75
Rd2088	VDDHV#177	VDDHV#8421	82.08,-14.8 	82.08,-19.45
Rd2091	VDDHV#177	VDDHV#8424	80.64,-14.8 	80.64,-19.45
Rd2094	VDDHV#177	VDDHV#8427	79.2,-14.8 	79.2,-19.45
Rd2097	GNDHV#2509	GNDHV#184	85.485,73.61 	80.835,73.61
Rd2104	GNDHV#184	GNDHV#2517	80.835,72.17 	85.485,72.17
Rd2107	GNDHV#184	GNDHV#2520	80.835,70.73 	85.485,70.73
Rd2111	GNDHV#184	GNDHV#2524	80.835,69.29 	85.485,69.29
Rd2112	GNDHV#2525	GNDHV#186	85.485,67.57 	80.835,67.57
Rd2119	GNDHV#186	GNDHV#2533	80.835,66.13 	85.485,66.13
Rd2122	GNDHV#186	GNDHV#2536	80.835,64.69 	85.485,64.69
Rd2126	GNDHV#186	GNDHV#2540	80.835,63.25 	85.485,63.25
Rd2127	GNDHV#2541	GNDHV#188	85.485,61.53 	80.835,61.53
Rd2134	GNDHV#188	GNDHV#2549	80.835,60.09 	85.485,60.09
Rd2137	GNDHV#188	GNDHV#2552	80.835,58.65 	85.485,58.65
Rd2141	GNDHV#188	GNDHV#2556	80.835,57.21 	85.485,57.21
Rd2142	GNDHV#2557	GNDHV#190	85.485,55.49 	80.835,55.49
Rd2149	GNDHV#190	GNDHV#2565	80.835,54.05 	85.485,54.05
Rd2152	GNDHV#190	GNDHV#2568	80.835,52.61 	85.485,52.61
Rd2156	GNDHV#190	GNDHV#2572	80.835,51.17 	85.485,51.17
Rd2157	GNDHV#2573	GNDHV#192	85.485,49.45 	80.835,49.45
Rd2164	GNDHV#192	GNDHV#2581	80.835,48.01 	85.485,48.01
Rd2167	GNDHV#192	GNDHV#2584	80.835,46.57 	85.485,46.57
Rd2171	GNDHV#192	GNDHV#2588	80.835,45.13 	85.485,45.13
Rd2172	GNDHV#2589	GNDHV#194	85.485,43.41 	80.835,43.41
Rd2179	GNDHV#194	GNDHV#2597	80.835,41.97 	85.485,41.97
Rd2182	GNDHV#194	GNDHV#2600	80.835,40.53 	85.485,40.53
Rd2186	GNDHV#194	GNDHV#2604	80.835,39.09 	85.485,39.09
Rd2187	GNDHV#2605	GNDHV#196	85.485,37.37 	80.835,37.37
Rd2194	GNDHV#196	GNDHV#2613	80.835,35.93 	85.485,35.93
Rd2197	GNDHV#196	GNDHV#2616	80.835,34.49 	85.485,34.49
Rd2201	GNDHV#196	GNDHV#2620	80.835,33.05 	85.485,33.05
Rd2202	GNDHV#2621	GNDHV#198	85.485,31.33 	80.835,31.33
Rd2209	GNDHV#198	GNDHV#2629	80.835,29.89 	85.485,29.89
Rd2212	GNDHV#198	GNDHV#2632	80.835,28.45 	85.485,28.45
Rd2216	GNDHV#198	GNDHV#2636	80.835,27.01 	85.485,27.01
Rd2217	GNDHV#2637	GNDHV#200	85.485,25.29 	80.835,25.29
Rd2224	GNDHV#200	GNDHV#2645	80.835,23.85 	85.485,23.85
Rd2227	GNDHV#200	GNDHV#2648	80.835,22.41 	85.485,22.41
Rd2231	GNDHV#200	GNDHV#2652	80.835,20.97 	85.485,20.97
Rd2232	GNDHV#2653	GNDHV#202	85.485,19.25 	80.835,19.25
Rd2239	GNDHV#202	GNDHV#2661	80.835,17.81 	85.485,17.81
Rd2242	GNDHV#202	GNDHV#2664	80.835,16.37 	85.485,16.37
Rd2246	GNDHV#202	GNDHV#2668	80.835,14.93 	85.485,14.93
Rd2247	GATEN#2531	GATEN#202	76.185,74.33 	80.835,74.33
Rd2254	GATEN#202	GATEN#2539	80.835,72.89 	76.185,72.89
Rd2257	GATEN#202	GATEN#2542	80.835,71.45 	76.185,71.45
Rd2261	GATEN#202	GATEN#2546	80.835,70.01 	76.185,70.01
Rd2262	GATEN#2547	GATEN#483	76.185,68.29 	80.835,68.29
Rd2269	GATEN#483	GATEN#2555	80.835,66.85 	76.185,66.85
Rd2272	GATEN#483	GATEN#2558	80.835,65.41 	76.185,65.41
Rd2276	GATEN#483	GATEN#2562	80.835,63.97 	76.185,63.97
Rd2277	GATEN#2563	GATEN#491	76.185,62.25 	80.835,62.25
Rd2284	GATEN#491	GATEN#2571	80.835,60.81 	76.185,60.81
Rd2287	GATEN#491	GATEN#2574	80.835,59.37 	76.185,59.37
Rd2291	GATEN#491	GATEN#2578	80.835,57.93 	76.185,57.93
Rd2292	GATEN#2579	GATEN#499	76.185,56.21 	80.835,56.21
Rd2299	GATEN#499	GATEN#2587	80.835,54.77 	76.185,54.77
Rd2302	GATEN#499	GATEN#2590	80.835,53.33 	76.185,53.33
Rd2306	GATEN#499	GATEN#2594	80.835,51.89 	76.185,51.89
Rd2307	GATEN#2595	GATEN#507	76.185,50.17 	80.835,50.17
Rd2314	GATEN#507	GATEN#2603	80.835,48.73 	76.185,48.73
Rd2317	GATEN#507	GATEN#2606	80.835,47.29 	76.185,47.29
Rd2321	GATEN#507	GATEN#2610	80.835,45.85 	76.185,45.85
Rd2322	GATEN#2611	GATEN#515	76.185,44.13 	80.835,44.13
Rd2329	GATEN#515	GATEN#2619	80.835,42.69 	76.185,42.69
Rd2332	GATEN#515	GATEN#2622	80.835,41.25 	76.185,41.25
Rd2336	GATEN#515	GATEN#2626	80.835,39.81 	76.185,39.81
Rd2337	GATEN#2627	GATEN#523	76.185,38.09 	80.835,38.09
Rd2344	GATEN#523	GATEN#2635	80.835,36.65 	76.185,36.65
Rd2347	GATEN#523	GATEN#2638	80.835,35.21 	76.185,35.21
Rd2351	GATEN#523	GATEN#2642	80.835,33.77 	76.185,33.77
Rd2352	GATEN#2643	GATEN#531	76.185,32.05 	80.835,32.05
Rd2359	GATEN#531	GATEN#2651	80.835,30.61 	76.185,30.61
Rd2362	GATEN#531	GATEN#2654	80.835,29.17 	76.185,29.17
Rd2366	GATEN#531	GATEN#2658	80.835,27.73 	76.185,27.73
Rd2367	GATEN#2659	GATEN#539	76.185,26.01 	80.835,26.01
Rd2374	GATEN#539	GATEN#2667	80.835,24.57 	76.185,24.57
Rd2377	GATEN#539	GATEN#2670	80.835,23.13 	76.185,23.13
Rd2381	GATEN#539	GATEN#2674	80.835,21.69 	76.185,21.69
Rd2382	GATEN#2675	GATEN#274	76.185,19.97 	80.835,19.97
Rd2389	GATEN#274	GATEN#2683	80.835,18.53 	76.185,18.53
Rd2392	GATEN#274	GATEN#2686	80.835,17.09 	76.185,17.09
Rd2396	GATEN#274	GATEN#2690	80.835,15.65 	76.185,15.65
Rd2397	OUT#8781	OUT#3	88.84,1.55 	88.84,-3.1
Rd2399	OUT#3	OUT#8784	88.84,-3.88 	88.84,-8.4495
Rd2406	OUT#8784	OUT#3	87.4,-8.4495 	87.4,-3.88
Rd2408	OUT#3	OUT#8793	87.4,-3.1 	87.4,1.55
Rd2409	OUT#8784	OUT#8794	85.96,-8.4495 	85.96,-3.1
Rd2410	OUT#8794	OUT#8795	85.96,-3.1 	85.96,1.55
Rd2411	OUT#8784	OUT#3	84.52,-8.4495 	84.52,-3.88
Rd2413	OUT#3	OUT#8798	84.52,-3.1 	84.52,1.55
Rd2414	OUT#8799	OUT#3	88.84,-10.15 	88.84,-14.8
Rd2416	OUT#3	OUT#8802	88.84,-15.58 	88.84,-20.1495
Rd2423	OUT#8802	OUT#3	87.4,-20.1495 	87.4,-15.58
Rd2425	OUT#3	OUT#8811	87.4,-14.8 	87.4,-10.15
Rd2426	OUT#8802	OUT#8812	85.96,-20.1495 	85.96,-14.8
Rd2427	OUT#8812	OUT#8813	85.96,-14.8 	85.96,-10.15
Rd2428	OUT#8802	OUT#3	84.52,-20.1495 	84.52,-15.58
Rd2430	OUT#3	OUT#8816	84.52,-14.8 	84.52,-10.15
Rd2440	VDDHV#177	VDDHV#8440	88.12,-3.1 	88.12,-7.75
Rd2441	VDDHV#177	VDDHV#8441	86.68,2.25 	86.68,-3.1
Rd2442	VDDHV#8441	VDDHV#8442	86.68,-3.1 	86.68,-7.75
Rd2445	VDDHV#177	VDDHV#8445	85.24,-3.1 	85.24,-7.75
Rd2457	VDDHV#177	VDDHV#8458	88.12,-14.8 	88.12,-19.45
Rd2458	VDDHV#177	VDDHV#8459	86.68,-9.4495 	86.68,-14.8
Rd2459	VDDHV#8459	VDDHV#8460	86.68,-14.8 	86.68,-19.45
Rd2462	VDDHV#177	VDDHV#8463	85.24,-14.8 	85.24,-19.45
Rd2465	OUT#8817	OUT#3	94.88,1.55 	94.88,-3.1
Rd2467	OUT#3	OUT#8820	94.88,-3.88 	94.88,-8.4495
Rd2474	OUT#8820	OUT#3	93.44,-8.4495 	93.44,-3.88
Rd2476	OUT#3	OUT#8829	93.44,-3.1 	93.44,1.55
Rd2477	OUT#8820	OUT#3	92,-8.4495 	92,-3.88
Rd2479	OUT#3	OUT#8832	92,-3.1 	92,1.55
Rd2480	OUT#8820	OUT#3	90.56,-8.4495 	90.56,-3.88
Rd2482	OUT#3	OUT#8835	90.56,-3.1 	90.56,1.55
Rd2483	OUT#8836	OUT#3	94.88,-10.15 	94.88,-14.8
Rd2485	OUT#3	OUT#8839	94.88,-15.58 	94.88,-20.1495
Rd2492	OUT#8839	OUT#3	93.44,-20.1495 	93.44,-15.58
Rd2494	OUT#3	OUT#8848	93.44,-14.8 	93.44,-10.15
Rd2495	OUT#8839	OUT#3	92,-20.1495 	92,-15.58
Rd2497	OUT#3	OUT#8851	92,-14.8 	92,-10.15
Rd2498	OUT#8839	OUT#3	90.56,-20.1495 	90.56,-15.58
Rd2500	OUT#3	OUT#8854	90.56,-14.8 	90.56,-10.15
Rd2510	VDDHV#177	VDDHV#8476	94.16,-3.1 	94.16,-7.75
Rd2513	VDDHV#177	VDDHV#8479	92.72,-3.1 	92.72,-7.75
Rd2516	VDDHV#177	VDDHV#8482	91.28,-3.1 	91.28,-7.75
Rd2528	VDDHV#177	VDDHV#8495	94.16,-14.8 	94.16,-19.45
Rd2531	VDDHV#177	VDDHV#8498	92.72,-14.8 	92.72,-19.45
Rd2534	VDDHV#177	VDDHV#8501	91.28,-14.8 	91.28,-19.45
Rd2537	GNDHV#2669	GNDHV#224	97.185,73.61 	92.535,73.61
Rd2544	GNDHV#224	GNDHV#2677	92.535,72.17 	97.185,72.17
Rd2547	GNDHV#224	GNDHV#2680	92.535,70.73 	97.185,70.73
Rd2551	GNDHV#224	GNDHV#2684	92.535,69.29 	97.185,69.29
Rd2552	GNDHV#2685	GNDHV#222	97.185,67.57 	92.535,67.57
Rd2559	GNDHV#222	GNDHV#2693	92.535,66.13 	97.185,66.13
Rd2562	GNDHV#222	GNDHV#2696	92.535,64.69 	97.185,64.69
Rd2566	GNDHV#222	GNDHV#2700	92.535,63.25 	97.185,63.25
Rd2567	GNDHV#2701	GNDHV#220	97.185,61.53 	92.535,61.53
Rd2574	GNDHV#220	GNDHV#2709	92.535,60.09 	97.185,60.09
Rd2577	GNDHV#220	GNDHV#2712	92.535,58.65 	97.185,58.65
Rd2581	GNDHV#220	GNDHV#2716	92.535,57.21 	97.185,57.21
Rd2582	GNDHV#2717	GNDHV#218	97.185,55.49 	92.535,55.49
Rd2589	GNDHV#218	GNDHV#2725	92.535,54.05 	97.185,54.05
Rd2592	GNDHV#218	GNDHV#2728	92.535,52.61 	97.185,52.61
Rd2596	GNDHV#218	GNDHV#2732	92.535,51.17 	97.185,51.17
Rd2597	GNDHV#2733	GNDHV#216	97.185,49.45 	92.535,49.45
Rd2604	GNDHV#216	GNDHV#2741	92.535,48.01 	97.185,48.01
Rd2607	GNDHV#216	GNDHV#2744	92.535,46.57 	97.185,46.57
Rd2611	GNDHV#216	GNDHV#2748	92.535,45.13 	97.185,45.13
Rd2612	GNDHV#2749	GNDHV#214	97.185,43.41 	92.535,43.41
Rd2619	GNDHV#214	GNDHV#2757	92.535,41.97 	97.185,41.97
Rd2622	GNDHV#214	GNDHV#2760	92.535,40.53 	97.185,40.53
Rd2626	GNDHV#214	GNDHV#2764	92.535,39.09 	97.185,39.09
Rd2627	GNDHV#2765	GNDHV#212	97.185,37.37 	92.535,37.37
Rd2634	GNDHV#212	GNDHV#2773	92.535,35.93 	97.185,35.93
Rd2637	GNDHV#212	GNDHV#2776	92.535,34.49 	97.185,34.49
Rd2641	GNDHV#212	GNDHV#2780	92.535,33.05 	97.185,33.05
Rd2642	GNDHV#2781	GNDHV#210	97.185,31.33 	92.535,31.33
Rd2649	GNDHV#210	GNDHV#2789	92.535,29.89 	97.185,29.89
Rd2652	GNDHV#210	GNDHV#2792	92.535,28.45 	97.185,28.45
Rd2656	GNDHV#210	GNDHV#2796	92.535,27.01 	97.185,27.01
Rd2657	GNDHV#2797	GNDHV#208	97.185,25.29 	92.535,25.29
Rd2664	GNDHV#208	GNDHV#2805	92.535,23.85 	97.185,23.85
Rd2667	GNDHV#208	GNDHV#2808	92.535,22.41 	97.185,22.41
Rd2671	GNDHV#208	GNDHV#2812	92.535,20.97 	97.185,20.97
Rd2672	GNDHV#2813	GNDHV#206	97.185,19.25 	92.535,19.25
Rd2679	GNDHV#206	GNDHV#2821	92.535,17.81 	97.185,17.81
Rd2682	GNDHV#206	GNDHV#2824	92.535,16.37 	97.185,16.37
Rd2686	GNDHV#206	GNDHV#2828	92.535,14.93 	97.185,14.93
Rd2687	GATEN#2691	GATEN#202	87.885,74.33 	92.535,74.33
Rd2694	GATEN#202	GATEN#2699	92.535,72.89 	87.885,72.89
Rd2697	GATEN#202	GATEN#2702	92.535,71.45 	87.885,71.45
Rd2701	GATEN#202	GATEN#2706	92.535,70.01 	87.885,70.01
Rd2702	GATEN#2707	GATEN#563	87.885,68.29 	92.535,68.29
Rd2709	GATEN#563	GATEN#2715	92.535,66.85 	87.885,66.85
Rd2712	GATEN#563	GATEN#2718	92.535,65.41 	87.885,65.41
Rd2716	GATEN#563	GATEN#2722	92.535,63.97 	87.885,63.97
Rd2717	GATEN#2723	GATEN#571	87.885,62.25 	92.535,62.25
Rd2724	GATEN#571	GATEN#2731	92.535,60.81 	87.885,60.81
Rd2727	GATEN#571	GATEN#2734	92.535,59.37 	87.885,59.37
Rd2731	GATEN#571	GATEN#2738	92.535,57.93 	87.885,57.93
Rd2732	GATEN#2739	GATEN#579	87.885,56.21 	92.535,56.21
Rd2739	GATEN#579	GATEN#2747	92.535,54.77 	87.885,54.77
Rd2742	GATEN#579	GATEN#2750	92.535,53.33 	87.885,53.33
Rd2746	GATEN#579	GATEN#2754	92.535,51.89 	87.885,51.89
Rd2747	GATEN#2755	GATEN#587	87.885,50.17 	92.535,50.17
Rd2754	GATEN#587	GATEN#2763	92.535,48.73 	87.885,48.73
Rd2757	GATEN#587	GATEN#2766	92.535,47.29 	87.885,47.29
Rd2761	GATEN#587	GATEN#2770	92.535,45.85 	87.885,45.85
Rd2762	GATEN#2771	GATEN#595	87.885,44.13 	92.535,44.13
Rd2769	GATEN#595	GATEN#2779	92.535,42.69 	87.885,42.69
Rd2772	GATEN#595	GATEN#2782	92.535,41.25 	87.885,41.25
Rd2776	GATEN#595	GATEN#2786	92.535,39.81 	87.885,39.81
Rd2777	GATEN#2787	GATEN#603	87.885,38.09 	92.535,38.09
Rd2784	GATEN#603	GATEN#2795	92.535,36.65 	87.885,36.65
Rd2787	GATEN#603	GATEN#2798	92.535,35.21 	87.885,35.21
Rd2791	GATEN#603	GATEN#2802	92.535,33.77 	87.885,33.77
